step,loss,fixed_span_mse,fixed_span_cosine,pooled_loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
110,0.15496619045734406,0.010485872626304626,0.7926101684570312,0.13043859601020813,161.82796171307564,0.0,1071.82958984375,1536.0,2.924623821993009
111,0.14257320761680603,0.010425585322082043,0.7917346358299255,0.105948306620121,175.14375068992376,0.0,1071.82958984375,1536.0,2.9482929579971824
112,0.15064005553722382,0.010511895641684532,0.8050563335418701,0.11924504488706589,170.3946957718581,0.0,1071.82958984375,1536.0,2.9719448089890648
113,0.16404226422309875,0.01277496013790369,0.8278487324714661,0.1369648426771164,214.67434611916542,0.0,1071.82958984375,1536.0,2.995697737991577
114,0.1531384140253067,0.011690410785377026,0.8054980039596558,0.12179641425609589,158.41840078122914,0.0,1071.82958984375,1536.0,3.0194139249942964
115,0.15936344861984253,0.010805548168718815,0.8070354461669922,0.13570870459079742,209.6894376669079,0.0,1071.82958984375,1536.0,3.04296222999983
116,0.14319509267807007,0.011825687251985073,0.7969412207603455,0.10335056483745575,159.35325696319342,0.0,1071.82958984375,1536.0,3.0664657989982516
117,0.15262247622013092,0.011747763492166996,0.8119954466819763,0.11935032904148102,148.10399401932955,0.0,1071.82958984375,1536.0,3.090064218995394
118,0.15150649845600128,0.010495569556951523,0.8057389855384827,0.12087404727935791,159.8714352361858,0.0,1071.82958984375,1536.0,3.1136097150010755
119,0.16093145310878754,0.011496162042021751,0.8120812177658081,0.13645432889461517,164.35413955524564,0.0,1071.82958984375,1536.0,3.136991619991022
120,0.15715336799621582,0.012953626923263073,0.8063493967056274,0.12712959945201874,202.01083939895034,0.0,1071.82958984375,1536.0,3.1604471419996116
121,0.15339545905590057,0.011523990891873837,0.8043451309204102,0.12287390232086182,200.0175160728395,0.0,1071.82958984375,1536.0,3.1839333139942028
122,0.15381577610969543,0.011706975288689137,0.8070572018623352,0.12280616164207458,167.69084206223488,0.0,1071.82958984375,1536.0,3.2074990879918914
123,0.15888869762420654,0.010641004890203476,0.8072536587715149,0.13504467904567719,210.65668501332402,0.0,1071.82958984375,1536.0,3.23118354199687
124,0.14365991950035095,0.01014662440866232,0.7884801626205444,0.10933056473731995,142.8025370016694,0.0,1071.82958984375,1536.0,3.25498527099262
125,0.1466054916381836,0.009065577760338783,0.7988205552101135,0.11531572043895721,209.18664465099573,0.0,1071.82958984375,1536.0,3.2784726999962004
126,0.15139463543891907,0.010442757047712803,0.8068519830703735,0.12053337693214417,141.01896336860955,0.0,1071.82958984375,1536.0,3.3020156669954304
127,0.15484997630119324,0.01103556714951992,0.8102399706840515,0.1255808025598526,180.93462616577744,0.0,1071.82958984375,1536.0,3.3256025680020684
128,0.15522953867912292,0.012911519035696983,0.8206924796104431,0.12049755454063416,191.17390992864966,0.0,1071.82958984375,1536.0,3.349254848988494
129,0.1440178006887436,0.009930840693414211,0.7980613708496094,0.10856163501739502,150.32786981761456,0.0,1071.82958984375,1536.0,3.373160413990263
130,0.15239202976226807,0.012292512692511082,0.8038583397865295,0.11942737549543381,187.73467820510268,0.0,1071.82958984375,1536.0,3.396938263991615
131,0.151031956076622,0.010961863212287426,0.8072113394737244,0.11869793385267258,147.67047142609954,0.0,1071.82958984375,1536.0,3.4203210699924966
132,0.14818353950977325,0.011383362114429474,0.8045859336853027,0.11268315464258194,161.95868206769228,0.0,1071.82958984375,1536.0,3.443704687990248
133,0.1465703845024109,0.011416107416152954,0.7961418032646179,0.11108017712831497,157.5167184099555,0.0,1071.82958984375,1536.0,3.467032960994402
134,0.14034771919250488,0.011258441023528576,0.7804862856864929,0.1020812839269638,161.61733104288578,0.0,1071.82958984375,1536.0,3.4908148469985463
135,0.1515568643808365,0.01203660387545824,0.8041318655014038,0.11821415275335312,216.19484570994973,0.0,1071.82958984375,1536.0,3.514496124989819
136,0.13858067989349365,0.009887779131531715,0.7933623194694519,0.09871334582567215,165.90578275360167,0.0,1071.82958984375,1536.0,3.537778794998303
137,0.15519359707832336,0.011601130478084087,0.8064258694648743,0.12589974701404572,202.0125846490264,0.0,1071.82958984375,1536.0,3.561498151990236
138,0.14448150992393494,0.009706167504191399,0.8074244856834412,0.10806576907634735,155.7920923549682,0.0,1071.82958984375,1536.0,3.584830753999995
139,0.14386539161205292,0.010662241838872433,0.811494767665863,0.1041073352098465,151.42999956198037,0.0,1071.82958984375,1536.0,3.60808994800027
140,0.14281097054481506,0.009188881143927574,0.8003964424133301,0.1071648895740509,171.0650511458516,0.0,1071.82958984375,1536.0,3.631450008993852
141,0.14823505282402039,0.009556054137647152,0.8125803470611572,0.11484190821647644,228.15169650316238,0.0,1071.82958984375,1536.0,3.6552187630004482
142,0.1514577865600586,0.009304849430918694,0.8056625723838806,0.12317335605621338,179.87839372828603,0.0,1071.82958984375,1536.0,3.6787079149944475
143,0.14293386042118073,0.008952418342232704,0.7870687246322632,0.11054913699626923,144.53435853216797,0.0,1071.82958984375,1536.0,3.70221308300097
144,0.14862991869449615,0.010187414474785328,0.8012336492538452,0.11663826555013657,162.99934465251863,0.0,1071.82958984375,1536.0,3.7253017319890205
145,0.14360526204109192,0.009412121027708054,0.796367883682251,0.10911272466182709,151.13997843116522,0.0,1071.82958984375,1536.0,3.7491286320000654
146,0.14814506471157074,0.008805764839053154,0.8031978011131287,0.11803901940584183,231.9979651980102,0.0,1071.82958984375,1536.0,3.772175199992489
147,0.14289246499538422,0.009804777801036835,0.8063420057296753,0.10490696877241135,139.07027961686254,0.0,1071.82958984375,1536.0,3.7957877259905217
148,0.1489635705947876,0.01072123646736145,0.8008216023445129,0.11632034927606583,211.05963223427534,0.0,1071.82958984375,1536.0,3.8191576289973455
149,0.14006677269935608,0.009502696804702282,0.7942551374435425,0.10227711498737335,154.82504371926188,0.0,1071.82958984375,1536.0,3.842739936997532
150,0.14420433342456818,0.009070605039596558,0.7927557229995728,0.11171632260084152,173.9580862596631,0.0,1071.82958984375,1536.0,3.866073825993226
151,0.14034807682037354,0.009493771940469742,0.7917355298995972,0.10336149483919144,157.9798454809934,0.0,1071.82958984375,1536.0,3.8896275519946357
152,0.14093002676963806,0.008996891789138317,0.794499397277832,0.10496637225151062,146.44999359175563,0.0,1071.82958984375,1536.0,3.913012245000573
153,0.14183983206748962,0.009839208796620369,0.789304792881012,0.10614030063152313,187.58531611040235,0.0,1071.82958984375,1536.0,3.9365036949893693
154,0.13570842146873474,0.008823859505355358,0.7905346155166626,0.0956621915102005,170.3711331617087,0.0,1071.82958984375,1536.0,3.960282054002164
155,0.13540637493133545,0.009437118656933308,0.7950405478477478,0.09293040633201599,165.68909772112966,0.0,1071.82958984375,1536.0,3.983887837996008
156,0.14505985379219055,0.009972341358661652,0.8014792203903198,0.10987916588783264,164.26392765715718,0.0,1071.82958984375,1536.0,4.0075160449923715
157,0.14140215516090393,0.009933119639754295,0.8060591220855713,0.1017262265086174,166.11533269658685,0.0,1071.82958984375,1536.0,4.030887289001839
158,0.1358363926410675,0.009328484535217285,0.7770331501960754,0.09760916233062744,156.00417860224843,0.0,1071.82958984375,1536.0,4.054402035995736
159,0.13499140739440918,0.009879790246486664,0.7916212677955627,0.09189899265766144,184.67031282372773,0.0,1071.82958984375,1536.0,4.078009471995756
160,0.14304527640342712,0.010314353741705418,0.812455952167511,0.10297064483165741,156.08913447707891,0.0,1071.82958984375,1536.0,4.101517524002702
161,0.13293558359146118,0.009615994989871979,0.7879732847213745,0.08904451131820679,145.13706367835402,0.0,1071.82958984375,1536.0,4.124916299988399
162,0.14329352974891663,0.00947139598429203,0.7982907891273499,0.10798611491918564,159.41049603186548,0.0,1071.82958984375,1536.0,4.1484516999917105
163,0.13870221376419067,0.009639299474656582,0.8040570020675659,0.09731440246105194,136.2869786415249,0.0,1071.82958984375,1536.0,4.1720982839906355
164,0.13837453722953796,0.009359708987176418,0.7918890118598938,0.09965182840824127,159.85072653368115,0.0,1071.82958984375,1536.0,4.195566244001384
165,0.1334332674741745,0.010026459582149982,0.7900024652481079,0.08881311863660812,147.67706765979528,0.0,1071.82958984375,1536.0,4.219165004993556
166,0.13141587376594543,0.009805217385292053,0.7824627161026001,0.08672875910997391,138.8294299747795,0.0,1071.82958984375,1536.0,4.242470988989226
167,0.14478540420532227,0.009512435644865036,0.7901256680488586,0.11252081394195557,165.188537042588,0.0,1071.82958984375,1536.0,4.266148372000316
168,0.13917961716651917,0.009379885159432888,0.7918930649757385,0.10122083127498627,151.44902043044567,0.0,1071.82958984375,1536.0,4.289737928993418
169,0.1337648183107376,0.009160768240690231,0.7850085496902466,0.09220638126134872,180.99060255661607,0.0,1071.82958984375,1536.0,4.313211489992682
170,0.1395585834980011,0.008385767228901386,0.7835822105407715,0.10562917590141296,186.8698665946722,0.0,1071.82958984375,1536.0,4.336709550989326
171,0.1378045678138733,0.008289925754070282,0.7828998565673828,0.10244930535554886,154.7121985182166,0.0,1071.82958984375,1536.0,4.360421897988999
172,0.14264903962612152,0.009238963946700096,0.7992273569107056,0.10697468370199203,171.18596800416708,0.0,1071.82958984375,1536.0,4.383996144999401
173,0.14598342776298523,0.008718573488295078,0.8125610947608948,0.11201746761798859,270.81028670817614,0.0,1071.82958984375,1536.0,4.407555044992478
174,0.1263408362865448,0.009076084941625595,0.7806615233421326,0.07839717715978622,144.294975861907,0.0,1071.82958984375,1536.0,4.43115222400229
175,0.1402144879102707,0.009522547945380211,0.7858501672744751,0.10421384125947952,217.14351321011782,0.0,1071.82958984375,1536.0,4.454752373989322
176,0.14030100405216217,0.009418124333024025,0.7888369560241699,0.10399835556745529,188.63378665596247,0.0,1071.82958984375,1536.0,4.478195181989577
177,0.14010897278785706,0.009896748699247837,0.8053587079048157,0.09935269504785538,186.70937186852098,0.0,1071.82958984375,1536.0,4.501901497002109
178,0.14086423814296722,0.009772169403731823,0.7886821627616882,0.10444771498441696,226.3118113167584,0.0,1071.82958984375,1536.0,4.525231780993636
179,0.1464853435754776,0.010518213734030724,0.8035531044006348,0.11122364550828934,180.28488506376743,0.0,1071.82958984375,1536.0,4.548742917992058
180,0.13251245021820068,0.01101831253618002,0.7940320372581482,0.08418186008930206,171.43504275381565,0.0,1071.82958984375,1536.0,4.572356562988716
181,0.1595727503299713,0.010750222019851208,0.8088967204093933,0.1358657032251358,260.80573354661465,0.0,1071.82958984375,1536.0,4.595908390998375
182,0.1412346512079239,0.01077770721167326,0.7955865263938904,0.10179658234119415,222.5925242677331,0.0,1071.82958984375,1536.0,4.619573156000115
183,0.14488977193832397,0.009575068019330502,0.7935832738876343,0.11191273480653763,257.6201490983367,0.0,1071.82958984375,1536.0,4.642977511990466
184,0.13966794312000275,0.009599493816494942,0.7947057485580444,0.10119576007127762,173.9964095596224,0.0,1071.82958984375,1536.0,4.666451438999502
185,0.13241229951381683,0.010401752777397633,0.7795421481132507,0.08811265230178833,146.70622111670673,0.0,1071.82958984375,1536.0,4.689872921997448
186,0.148119255900383,0.010570668615400791,0.7943843007087708,0.11622031033039093,206.8937330134213,0.0,1071.82958984375,1536.0,4.713810984001611
187,0.13190974295139313,0.010434282012283802,0.7686862945556641,0.08921364694833755,160.3734757490456,0.0,1071.82958984375,1536.0,4.737347050991957
188,0.13538676500320435,0.010141239501535892,0.7895187139511108,0.09258729964494705,172.44879278168082,0.0,1071.82958984375,1536.0,4.760511429994949
189,0.13107800483703613,0.009949512779712677,0.7826932668685913,0.08571834862232208,171.68105353042483,0.0,1071.82958984375,1536.0,4.784074633993441
190,0.1340780407190323,0.010835311375558376,0.7944009304046631,0.08760526776313782,159.0738901924342,0.0,1071.82958984375,1536.0,4.807594191996031
191,0.13591133058071136,0.011811632663011551,0.8027977347373962,0.08763983100652695,158.06471261754632,0.0,1071.82958984375,1536.0,4.831387647995143
192,0.13549450039863586,0.011996760033071041,0.8009602427482605,0.08680342137813568,138.2120497506112,0.0,1071.82958984375,1536.0,4.85498816499603
193,0.13591454923152924,0.011283036321401596,0.7844308614730835,0.09237686544656754,145.77487023733556,0.0,1071.82958984375,1536.0,4.878789322989178
