step,loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
35,5.443203926086426,1180.1072273738682,0.0,2053.615234375,2354.0,1.2235249689983902
36,5.964808464050293,1157.3162742629647,0.0,2053.615234375,2354.0,1.2486401200003456
37,5.934924125671387,827.9537876397371,0.0,2053.615234375,2354.0,1.2736282510013552
38,5.821500778198242,1181.0404489561915,0.0,2053.615234375,2354.0,1.2986044099961873
39,6.013355731964111,1827.7114575728774,0.0,2053.615234375,2354.0,1.3236560189980082
40,5.679925918579102,1433.3159313686192,0.0,2053.615234375,2354.0,1.3485936780052725
41,5.860245704650879,872.5153725147247,0.0,2053.615234375,2354.0,1.3737473270011833
42,5.504549503326416,853.1361643709242,0.0,2053.615234375,2354.0,1.3987144480051938
43,5.543079376220703,1460.4304605424404,0.0,2053.615234375,2354.0,1.423828302999027
44,5.256100654602051,741.7218511141837,0.0,2053.615234375,2354.0,1.4494509890064364
45,5.6979570388793945,735.3165166079998,0.0,2053.615234375,2354.0,1.474581381000462
46,5.551055908203125,1185.4956765659153,0.0,2053.615234375,2354.0,1.4995151890034322
47,5.662267684936523,1021.8796988762915,0.0,2053.615234375,2354.0,1.524490361000062
48,5.320460796356201,813.3095096088946,0.0,2053.615234375,2354.0,1.5494010690017603
49,5.839431285858154,981.3625495359302,0.0,2053.615234375,2354.0,1.5742634979978902
50,5.634024620056152,911.0920119211078,0.0,2053.615234375,2354.0,1.5992873770010192
51,5.478471755981445,1137.963553905487,0.0,2053.615234375,2356.0,1.6247615379979834
52,5.351404190063477,1045.3044779747725,0.0,2053.615234375,2356.0,1.6498400139971636
53,5.379817962646484,1526.1509992480278,0.0,2053.615234375,2356.0,1.674851005009259
54,5.76077938079834,1126.273748550564,0.0,2053.615234375,2356.0,1.6993993850046536
55,5.153440475463867,1163.878248155117,0.0,2053.615234375,2356.0,1.7244319760065991
56,5.4053730964660645,1222.570510841906,0.0,2053.615234375,2356.0,1.7492880930076353
57,5.588222026824951,1171.4974699020386,0.0,2053.615234375,2356.0,1.7743169960012892
58,5.278874397277832,1199.3891845718026,0.0,2053.615234375,2356.0,1.799622418009676
59,5.337449550628662,1120.7129840254784,0.0,2053.615234375,2356.0,1.8246933510090457
60,5.640113353729248,1000.0384279191494,0.0,2053.615234375,2356.0,1.8498636800068198
61,4.94822883605957,1164.9967859014869,0.0,2053.615234375,2356.0,1.8750140589982038
62,5.3488945960998535,1147.8677897676826,0.0,2053.615234375,2356.0,1.900089722010307
63,5.201419830322266,977.805574581027,0.0,2053.615234375,2356.0,1.9256721080018906
64,5.590758323669434,964.6469143107533,0.0,2053.615234375,2356.0,1.9507429689983837
65,5.436983585357666,699.5387699007988,0.0,2053.615234375,2356.0,1.9757564589963295
66,5.149909973144531,1065.9611783735454,0.0,2053.615234375,2356.0,2.000656185002299
67,5.245425224304199,833.300580676645,0.0,2053.615234375,2356.0,2.0256317840103293
68,4.897595405578613,1823.6623388305306,0.0,2053.615234375,2356.0,2.050797774005332
69,5.5133514404296875,2345.9453768879175,0.0,2053.615234375,2356.0,2.0757647610007552
70,5.3891706466674805,693.4676243457943,0.0,2053.615234375,2356.0,2.100668177998159
71,4.931524753570557,789.0140712726861,0.0,2053.615234375,2356.0,2.1256074580014683
72,5.53794002532959,904.5021017678082,0.0,2053.615234375,2356.0,2.1506242390023544
73,4.931818962097168,817.3226255662739,0.0,2053.615234375,2356.0,2.1756206069985637
74,5.222968578338623,795.5654465220869,0.0,2053.615234375,2356.0,2.2005098710069433
75,4.84575891494751,882.0387427732348,0.0,2053.615234375,2356.0,2.2255652860039845
76,5.049232006072998,2715.638978406787,0.0,2053.615234375,2356.0,2.2507336160051636
77,5.0751872062683105,1370.7184293977916,0.0,2053.615234375,2356.0,2.2757912170054624
78,4.803699493408203,832.6544971428812,0.0,2053.615234375,2356.0,2.3007902950048447
79,5.117410659790039,1104.4522175975144,0.0,2053.615234375,2356.0,2.325754325996968
80,4.920525550842285,945.9936259537935,0.0,2053.615234375,2356.0,2.3506388170062564
81,4.860727787017822,1037.9742924161255,0.0,2053.615234375,2356.0,2.3757594430062454
82,4.994562149047852,1243.0576222538948,0.0,2053.615234375,2356.0,2.4008411370014073
83,5.375707626342773,910.1979993842542,0.0,2053.615234375,2356.0,2.4259423930052435
84,5.725946426391602,1079.19420684129,0.0,2053.615234375,2356.0,2.4510648980067344
85,5.292685031890869,1828.0430701076984,0.0,2053.615234375,2356.0,2.476024857998709
86,4.883570671081543,1150.6076580062509,0.0,2053.615234375,2356.0,2.5009609230037313
87,5.154751777648926,1299.9571762941778,0.0,2053.615234375,2356.0,2.5260184229991864
88,5.288057327270508,1143.472401265055,0.0,2053.615234375,2356.0,2.5510085170099046
89,5.064566135406494,13001.277940422297,0.0,2053.615234375,2356.0,2.5760314729996026
90,5.3676862716674805,1859.0464158318937,0.0,2053.615234375,2356.0,2.6009778209991055
91,4.981664657592773,1668.177766494453,0.0,2053.615234375,2356.0,2.6259449490025872
92,5.477569103240967,1008.0373591315001,0.0,2053.615234375,2356.0,2.6510399539984064
93,5.22515344619751,1499.9626777768135,0.0,2053.615234375,2356.0,2.6760855090105906
94,5.271266937255859,1164.6635007821023,0.0,2053.615234375,2356.0,2.701074619006249
95,5.530971050262451,1196.4980249889195,0.0,2053.615234375,2356.0,2.7260349080024753
96,5.552186965942383,1137.9557173848152,0.0,2053.615234375,2356.0,2.7511777809995692
97,5.5417962074279785,1378.0567367821932,0.0,2053.615234375,2356.0,2.7762810200074455
98,5.204836845397949,1111.5425475388765,0.0,2053.615234375,2356.0,2.801161442010198
99,5.178905487060547,1173.8670589923859,0.0,2053.615234375,2356.0,2.826164341007825
100,5.526432037353516,943.1104689594358,0.0,2053.615234375,2356.0,2.8513363969977945
101,5.269484996795654,1906.4141356945038,0.0,2053.615234375,2356.0,2.876709934003884
102,5.370534420013428,825.9239485207945,0.0,2053.615234375,2356.0,2.9017834719998064
103,4.9839067459106445,739.1416098810732,0.0,2053.615234375,2356.0,2.9267459219990997
104,4.938916206359863,1734.0269441902637,0.0,2053.615234375,2356.0,2.951682837010594
105,5.140392780303955,880.4134687595069,0.0,2053.615234375,2356.0,2.9766152420052094
106,5.480711936950684,821.6075491197407,0.0,2053.615234375,2356.0,3.0016345030016964
107,5.120601654052734,989.3786212895066,0.0,2053.615234375,2356.0,3.026693116000388
108,5.398429870605469,675.2012407518923,0.0,2053.615234375,2356.0,3.0519151180051267
109,4.946209907531738,785.1159358508885,0.0,2053.615234375,2356.0,3.076946269997279
110,5.273882865905762,841.8142473418266,0.0,2053.615234375,2356.0,3.1018886950041633
111,4.969438076019287,647.7629820816219,0.0,2053.615234375,2356.0,3.1269426500075497
112,5.260312080383301,630.2378000784665,0.0,2053.615234375,2356.0,3.152007904005586
113,5.29859733581543,635.5460337102413,0.0,2053.615234375,2356.0,3.176969331005239
114,5.174432754516602,799.9266536943614,0.0,2053.615234375,2356.0,3.202004434002447
115,5.369356155395508,749.0086020343006,0.0,2053.615234375,2356.0,3.227045898005599
116,5.677579402923584,1542.7054655980319,0.0,2053.615234375,2356.0,3.2522393010003725
117,4.9547343254089355,640.1022634096444,0.0,2053.615234375,2356.0,3.277294615007122
118,5.177867889404297,1845.0497512333095,0.0,2053.615234375,2356.0,3.302211228001397
119,4.972779750823975,840.2708301022649,0.0,2053.615234375,2356.0,3.327316631010035
120,4.975118637084961,733.3837370723486,0.0,2053.615234375,2356.0,3.352333417002228
121,5.0263519287109375,770.1473651640117,0.0,2053.615234375,2356.0,3.377531377002015
122,4.990175247192383,880.2523219771683,0.0,2053.615234375,2356.0,3.4025658030004706
123,4.905494689941406,906.9516243040562,0.0,2053.615234375,2356.0,3.427627001001383
124,4.853347301483154,832.917811434716,0.0,2053.615234375,2356.0,3.4527906510047615
125,4.742074012756348,709.1245331689715,0.0,2053.615234375,2356.0,3.4781406359979883
126,4.91119384765625,643.4875950850546,0.0,2053.615234375,2356.0,3.5031516140006715
127,5.176529884338379,900.1840455047786,0.0,2053.615234375,2356.0,3.528184306996991
128,4.537229537963867,966.671827211976,0.0,2053.615234375,2356.0,3.5530559809994884
129,5.434540748596191,974.06563167274,0.0,2053.615234375,2356.0,3.5780386249971343
130,5.5017313957214355,965.6841956563294,0.0,2053.615234375,2356.0,3.602797512008692
131,5.002346038818359,844.3358191587031,0.0,2053.615234375,2356.0,3.627843123002094
132,4.831921100616455,843.3087838180363,0.0,2053.615234375,2356.0,3.6530798800085904
133,4.829953193664551,1318.7800620943308,0.0,2053.615234375,2356.0,3.678154542998527
134,4.731718063354492,652.0904805241153,0.0,2053.615234375,2356.0,3.7030861850071233
135,5.199005126953125,1247.3030078336596,0.0,2053.615234375,2356.0,3.7281139200058533
136,5.297711372375488,908.3444329015911,0.0,2053.615234375,2356.0,3.7532691710075596
137,5.420798301696777,1468.7858719825745,0.0,2053.615234375,2356.0,3.7782601159997284
138,5.3910675048828125,1023.8879534639418,0.0,2053.615234375,2356.0,3.803259688007529
139,4.962375164031982,1870.7330348789692,0.0,2053.615234375,2356.0,3.8283320420014206
140,4.8868489265441895,747.0743332281709,0.0,2053.615234375,2356.0,3.853575218003243
141,5.069256782531738,9730.187547326088,0.0,2053.615234375,2356.0,3.878681925998535
142,4.776098728179932,1816.0923074781895,0.0,2053.615234375,2356.0,3.903773939004168
143,5.457981109619141,1365.0495583489537,0.0,2053.615234375,2356.0,3.9293085520039313
144,4.895450115203857,1812.2575520463288,0.0,2053.615234375,2356.0,3.9544222650001757
145,5.140070915222168,996.5786601640284,0.0,2053.615234375,2356.0,3.9792872320103925
146,4.792636871337891,1094.0334657877684,0.0,2053.615234375,2356.0,4.004254633997334
147,5.067924976348877,2353.6029270887375,0.0,2053.615234375,2356.0,4.029235965004773
148,4.915387153625488,1473.1905290707946,0.0,2053.615234375,2356.0,4.054431138996733
149,4.9366984367370605,817.5715101137757,0.0,2053.615234375,2356.0,4.0794602899986785
150,5.387545585632324,891.4081626683474,0.0,2053.615234375,2356.0,4.1044445330044255
151,5.154217720031738,1896.8445223234594,0.0,2053.615234375,2356.0,4.129404213002999
152,5.1256537437438965,1535.5430781841278,0.0,2053.615234375,2356.0,4.154356022001593
153,4.915328025817871,1006.6134602315724,0.0,2053.615234375,2356.0,4.179377588996431
154,5.390562534332275,1267.37312194705,0.0,2053.615234375,2356.0,4.204393238003831
155,5.3787736892700195,1642.811577361077,0.0,2053.615234375,2356.0,4.229370011002175
156,4.923246383666992,1250.7791396453977,0.0,2053.615234375,2356.0,4.254495515007875
157,5.026303291320801,1068.1573160216212,0.0,2053.615234375,2356.0,4.27942346999771
158,5.080397605895996,925.1737466100603,0.0,2053.615234375,2356.0,4.3043619750096695
159,5.023358345031738,1383.1814264692366,0.0,2053.615234375,2356.0,4.329353270004503
160,5.348214149475098,1132.0864109061658,0.0,2053.615234375,2356.0,4.354372836009134
161,4.853154182434082,915.8876454643905,0.0,2053.615234375,2356.0,4.379541500005871
162,5.248310089111328,808.28854184784,0.0,2053.615234375,2356.0,4.404613816004712
163,4.797260284423828,598.4630220588297,0.0,2053.615234375,2356.0,4.42966953299765
164,5.094171524047852,1780.173859745264,0.0,2053.615234375,2356.0,4.454864034996717
165,5.020696640014648,798.7192214913666,0.0,2053.615234375,2356.0,4.479829568997957
166,4.87543249130249,731.5225320067257,0.0,2053.615234375,2356.0,4.50482869600819
167,4.852575778961182,1157.8316878005862,0.0,2053.615234375,2356.0,4.5298949720017845
168,4.347318172454834,710.3001496531069,0.0,2053.615234375,2356.0,4.554911750004976
169,5.04276180267334,1200.3653084747493,0.0,2053.615234375,2356.0,4.579973138010246
170,4.680220603942871,1232.0111853387207,0.0,2053.615234375,2356.0,4.60475622600643
171,4.6417317390441895,703.5424162726849,0.0,2053.615234375,2356.0,4.629842659007409
172,4.706331253051758,926.0898916982114,0.0,2053.615234375,2356.0,4.655069183005253
173,4.8739213943481445,3150.5502663701773,0.0,2053.615234375,2356.0,4.679661764006596
174,4.934473037719727,1201.2146420627832,0.0,2053.615234375,2356.0,4.704688010999234
175,4.638876438140869,913.9521244950593,0.0,2053.615234375,2356.0,4.729677705006907
176,5.1723175048828125,2686.0627901107073,0.0,2053.615234375,2356.0,4.754560728004435
177,4.585850715637207,835.0723859388381,0.0,2053.615234375,2356.0,4.7795625510043465
178,4.870700836181641,1328.5529629737139,0.0,2053.615234375,2356.0,4.804458074999275
179,4.789991855621338,837.837908025831,0.0,2053.615234375,2356.0,4.829489923999063
180,5.04863166809082,726.7457391731441,0.0,2053.615234375,2356.0,4.854748483005096
181,4.651317596435547,816.3347564060241,0.0,2053.615234375,2356.0,4.879980454003089
182,4.943918704986572,1108.5084749907255,0.0,2053.615234375,2356.0,4.9050175070005935
183,4.72017240524292,969.9692543111742,0.0,2053.615234375,2356.0,4.930064735002816
184,4.403535842895508,757.7192996386439,0.0,2053.615234375,2356.0,4.955029563003336
185,4.822430610656738,1070.6311370283365,0.0,2053.615234375,2356.0,4.980075373008731
186,4.668105125427246,13334.90931725502,0.0,2053.615234375,2356.0,5.005045213998528
187,4.6759748458862305,814.2018994726241,0.0,2053.615234375,2356.0,5.029992196999956
188,4.675477027893066,681.7520427256823,0.0,2053.615234375,2356.0,5.055151820008177
189,5.349344253540039,2524.0380642935634,0.0,2053.615234375,2356.0,5.080234836001182
190,5.146439552307129,849.9195264354348,0.0,2053.615234375,2356.0,5.105211768008303
191,5.052158832550049,1491.5040966812521,0.0,2053.615234375,2356.0,5.130188399998588
192,4.9847211837768555,863.5688475742936,0.0,2053.615234375,2356.0,5.155163902003551
193,4.72020959854126,772.2003650441766,0.0,2053.615234375,2356.0,5.180187015008414
194,4.462270736694336,1102.506422424689,0.0,2053.615234375,2356.0,5.205128127010539
195,4.6395182609558105,911.7666892148554,0.0,2053.615234375,2356.0,5.230094775004545
196,5.000037670135498,686.6031529325992,0.0,2053.615234375,2356.0,5.255275856005028
197,5.246825695037842,1078.8224681094289,0.0,2053.615234375,2356.0,5.280300515005365
198,5.1677093505859375,724.7151966374367,0.0,2053.615234375,2356.0,5.305255295999814
199,5.446684837341309,1217.4697144702077,0.0,2053.615234375,2356.0,5.330211405002046
200,5.1444501876831055,1882.6960110999644,0.0,2053.615234375,2356.0,5.35519518199726
201,4.739972114562988,1793.700587771833,0.0,2053.615234375,2356.0,5.380454212005134
202,4.8948187828063965,5564.20504450798,0.0,2053.615234375,2356.0,5.405619470009697
203,4.954742431640625,2808.7929056808352,0.0,2053.615234375,2356.0,5.430727945000399
204,4.800839424133301,1301.1706337928772,0.0,2053.615234375,2356.0,5.455887354997685
205,5.0133771896362305,1786.478562399745,0.0,2053.615234375,2356.0,5.4808780000021216
206,4.840853691101074,820.7209612168372,0.0,2053.615234375,2356.0,5.505827583008795
207,4.711854934692383,1714.6154066473246,0.0,2053.615234375,2356.0,5.530871014008881
208,4.625927448272705,1677.0983976759017,0.0,2053.615234375,2356.0,5.5558352259977255
209,4.930777549743652,1174.3167970180511,0.0,2053.615234375,2356.0,5.58081173300161
210,4.920391082763672,683.0560312513262,0.0,2053.615234375,2356.0,5.605771699003526
211,4.539560317993164,1751.587687291205,0.0,2053.615234375,2356.0,5.630776787002105
212,5.014622688293457,1818.5693568363786,0.0,2053.615234375,2356.0,5.655927302999771
213,5.2978901863098145,848.2073034979403,0.0,2053.615234375,2356.0,5.680867034010589
214,4.965414047241211,1014.4358313828707,0.0,2053.615234375,2356.0,5.705861469003139
215,4.776833534240723,961.3490194119513,0.0,2053.615234375,2356.0,5.730901921007899
216,4.6872968673706055,968.9993976280093,0.0,2053.615234375,2356.0,5.755953961997875
217,4.884464263916016,853.4990458749235,0.0,2053.615234375,2356.0,5.781010521997814
218,4.4217987060546875,927.2813095431775,0.0,2053.615234375,2356.0,5.80601681600092
219,4.576897621154785,1056.2232859507203,0.0,2053.615234375,2356.0,5.8310212189971935
220,4.901516914367676,792.2442362941802,0.0,2053.615234375,2356.0,5.856215378007619
221,4.927235126495361,959.1348851658404,0.0,2053.615234375,2356.0,5.881679193000309
222,4.572124481201172,1008.7861010469496,0.0,2053.615234375,2356.0,5.910856258997228
223,4.800594806671143,2328.216126650572,0.0,2053.615234375,2356.0,5.938824819008005
224,4.8096208572387695,635.4632118232548,0.0,2053.615234375,2356.0,5.966313538010581
225,4.336423397064209,945.0096105895936,0.0,2053.615234375,2356.0,5.993765733001055
226,4.473305702209473,1026.4073019381613,0.0,2053.615234375,2356.0,6.0212081110075815
227,4.518030166625977,860.1062472872436,0.0,2053.615234375,2356.0,6.048697642996558
228,4.611508369445801,1647.6907445192337,0.0,2053.615234375,2356.0,6.0763157040055376
229,4.846307754516602,703.7644546609372,0.0,2053.615234375,2356.0,6.103666650000378
230,4.678317546844482,876.7874608822167,0.0,2053.615234375,2356.0,6.131061553009204
231,4.808696746826172,2032.0412414744496,0.0,2053.615234375,2356.0,6.158433274002164
232,4.297089576721191,667.6600039396435,0.0,2053.615234375,2356.0,6.185914682006114
233,4.5738067626953125,1148.5685894824564,0.0,2053.615234375,2356.0,6.21327719000692
234,4.58962869644165,1854.1537211686373,0.0,2053.615234375,2356.0,6.240791164003895
235,4.812746524810791,1350.1777602769434,0.0,2053.615234375,2356.0,6.26818939599616
236,4.346898555755615,891.7650124058127,0.0,2053.615234375,2356.0,6.295811570002115
237,4.694066524505615,1170.2499458547682,0.0,2053.615234375,2356.0,6.323306110003614
238,4.634939193725586,1666.8118579164147,0.0,2053.615234375,2356.0,6.3507628250081325
239,4.731502532958984,701.0241216309369,0.0,2053.615234375,2356.0,6.378440740008955
240,4.473104476928711,903.6955519709736,0.0,2053.615234375,2356.0,6.405980641007773
241,4.305932998657227,949.6560905873775,0.0,2053.615234375,2356.0,6.433604997000657
242,4.637630939483643,986.3827264010906,0.0,2053.615234375,2356.0,6.460921295001754
243,4.997031211853027,1009.3840464949608,0.0,2053.615234375,2356.0,6.488358162998338
244,4.585235595703125,1610.7158086188138,0.0,2053.615234375,2356.0,6.515871258001425
245,4.215940475463867,650.3804267682135,0.0,2053.615234375,2356.0,6.543404591997387
246,4.6252217292785645,1016.5293281376362,0.0,2053.615234375,2356.0,6.5707230160041945
247,4.504454135894775,813.1517620775849,0.0,2053.615234375,2356.0,6.598139699010062
248,4.768468856811523,1109.0912916641682,0.0,2053.615234375,2356.0,6.625469182006782
249,4.886739253997803,949.582639137283,0.0,2053.615234375,2356.0,6.652887154996279
250,4.5477471351623535,1963.565597716719,0.0,2053.615234375,2356.0,6.680308258000878
251,4.29544734954834,981.5330079663545,0.0,2053.615234375,2356.0,6.707756935997168
252,4.910530090332031,923.041470432654,0.0,2053.615234375,2356.0,6.735382557002595
253,4.550658226013184,895.683849606663,0.0,2053.615234375,2356.0,6.762382725006319
254,4.438359260559082,698.1912992186844,0.0,2053.615234375,2356.0,6.7898151310073445
255,4.682979583740234,1060.68382717669,0.0,2053.615234375,2356.0,6.817242738005007
256,4.738823890686035,954.0889087617397,0.0,2053.615234375,2356.0,6.844639946997631
257,4.643406867980957,933.6950235236436,0.0,2053.615234375,2356.0,6.872256087997812
258,4.6198577880859375,777.0310915075243,0.0,2053.615234375,2356.0,6.899886362996767
259,4.260704517364502,669.2089816555381,0.0,2053.615234375,2356.0,6.927509729008307
260,4.6242523193359375,916.0480060949922,0.0,2053.615234375,2356.0,6.955120947997784
261,4.902900218963623,1112.0186282210052,0.0,2053.615234375,2356.0,6.9825655320018996
262,4.198396682739258,796.8398809283972,0.0,2053.615234375,2356.0,7.00998523501039
263,4.333412170410156,796.2631229348481,0.0,2053.615234375,2356.0,7.037465132001671
264,4.495003700256348,985.2230682112277,0.0,2053.615234375,2356.0,7.06493416900048
265,4.483570098876953,668.6624456876889,0.0,2053.615234375,2356.0,7.092418248998001
266,4.732790470123291,1224.8202902730554,0.0,2053.615234375,2356.0,7.1199124440026935
267,4.45703125,1514.2160675674677,0.0,2053.615234375,2356.0,7.147382296010619
268,4.368722915649414,981.1038488671184,0.0,2053.615234375,2356.0,7.1751461579988245
269,4.108526229858398,1055.0941081363708,0.0,2053.615234375,2356.0,7.202704523006105
270,4.437244415283203,811.4915687777102,0.0,2053.615234375,2356.0,7.230161875006161
271,4.242292881011963,639.1533538820222,0.0,2053.615234375,2356.0,7.257654369008378
272,4.371832847595215,945.3391897343099,0.0,2053.615234375,2356.0,7.285167756999726
273,4.461235046386719,1208.8891096692532,0.0,2053.615234375,2356.0,7.31216714400216
274,4.1818389892578125,771.0524890637025,0.0,2053.615234375,2356.0,7.339644841005793
275,4.354358196258545,696.2481377050281,0.0,2053.615234375,2356.0,7.367135995009448
276,4.128594398498535,1209.0416016094387,0.0,2053.615234375,2356.0,7.39518228599627
277,4.638044357299805,679.6720894426107,0.0,2053.615234375,2356.0,7.422667667007772
278,4.609293460845947,884.6323329526931,0.0,2053.615234375,2356.0,7.450045252000564
279,4.325756549835205,1006.2412112727761,0.0,2053.615234375,2356.0,7.477991673003999
280,4.213160037994385,704.2742481045425,0.0,2053.615234375,2356.0,7.505379363006796
281,4.32099723815918,672.9472592128441,0.0,2053.615234375,2356.0,7.532844525005203
282,3.9107437133789062,692.1403225697577,0.0,2053.615234375,2356.0,7.560276527001406
283,4.602892875671387,947.302236225456,0.0,2053.615234375,2356.0,7.587789871002315
284,3.9250288009643555,979.9291590508074,0.0,2053.615234375,2356.0,7.615509288007161
285,4.495363235473633,1242.0104595720768,0.0,2053.615234375,2356.0,7.643061415001284
286,4.4011335372924805,916.5474434606731,0.0,2053.615234375,2356.0,7.670407665005769
287,4.415004730224609,938.2306130044162,0.0,2053.615234375,2356.0,7.697880100997281
288,4.409451484680176,756.2178424224257,0.0,2053.615234375,2356.0,7.725311469999724
289,4.288259506225586,2448.4440638273954,0.0,2053.615234375,2356.0,7.752727198007051
290,4.09837007522583,731.9202275341377,0.0,2053.615234375,2356.0,7.780272069998318
291,4.562226295471191,731.3126105824485,0.0,2053.615234375,2356.0,7.807664139007102
292,4.159402847290039,745.7732571261004,0.0,2053.615234375,2356.0,7.835365242004627
293,4.5805745124816895,1124.9713297784328,0.0,2053.615234375,2356.0,7.86273192500812
294,4.433924674987793,1058.8708355706185,0.0,2053.615234375,2356.0,7.890375368006062
295,4.508907794952393,1009.4463135674596,0.0,2053.615234375,2356.0,7.917726839004899
296,4.622427940368652,1089.4991709068418,0.0,2053.615234375,2356.0,7.94544384299661
297,4.21414852142334,644.6616325955838,0.0,2053.615234375,2356.0,7.972982141000102
298,4.285664081573486,664.8912537749857,0.0,2053.615234375,2356.0,8.000422158002038
299,4.74813175201416,1012.8045901022851,0.0,2053.615234375,2356.0,8.027915277998545
300,4.3890485763549805,709.0568005181849,0.0,2053.615234375,2356.0,8.055609347997233
301,4.076013088226318,772.3101306036115,0.0,2053.615234375,2356.0,8.0832233359979
302,4.42106819152832,1218.1357112638652,0.0,2053.615234375,2356.0,8.110536334002973
303,3.919950485229492,743.6824894994497,0.0,2053.615234375,2356.0,8.137977001999388
304,4.309194564819336,998.0986922811717,0.0,2053.615234375,2356.0,8.165379095007665
305,4.248979568481445,2727.9293750822544,0.0,2053.615234375,2356.0,8.192873339998187
306,4.48635721206665,904.3281563166529,0.0,2053.615234375,2356.0,8.220335403006175
307,4.479125499725342,929.5021226434037,0.0,2053.615234375,2356.0,8.247777288997895
308,4.628634929656982,1607.5201043374836,0.0,2053.615234375,2356.0,8.275382720996276
309,4.52273416519165,761.8369747549295,0.0,2053.615234375,2356.0,8.302882634001435
310,4.426069736480713,888.9366039447486,0.0,2053.615234375,2356.0,8.33025009999983
311,4.489354133605957,1296.924311939627,0.0,2053.615234375,2356.0,8.357718412997201
312,4.1558427810668945,972.3215103056282,0.0,2053.615234375,2356.0,8.38540045300033
313,4.533295631408691,1063.4031643085182,0.0,2053.615234375,2356.0,8.412969886005158
314,4.5878214836120605,1068.0925629138947,0.0,2053.615234375,2356.0,8.440573198007769
315,4.085690498352051,807.7352884504944,0.0,2053.615234375,2356.0,8.468031841010088
316,4.189581394195557,1039.8519347421825,0.0,2053.615234375,2356.0,8.495640494002146
317,4.2169718742370605,832.896042839624,0.0,2053.615234375,2356.0,8.523045570007525
318,4.206699371337891,919.7174313031137,0.0,2053.615234375,2356.0,8.550579224000103
319,4.620849609375,1758.6528781615198,0.0,2053.615234375,2356.0,8.578061199004878
320,4.4893717765808105,1023.027335902676,0.0,2053.615234375,2356.0,8.605488201006665
321,4.672438144683838,1553.7806503996253,0.0,2053.615234375,2356.0,8.632913321009255
322,4.793649673461914,1263.1939741894603,0.0,2053.615234375,2356.0,8.660681940003997
