step,loss,top1,top5,valid_spans,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
217,2.4357693195343018,0.5955056179775281,0.800561797752809,356,1010.2247910797596,0.0,3848.48974609375,4544.0,10.544434041003115
218,1.4236563444137573,0.7486338797814208,0.8879781420765027,366,969.4084197878838,0.0,3848.48974609375,4544.0,10.593314798999927
219,1.8400005102157593,0.6541554959785523,0.8793565683646113,373,1072.7733563780785,0.0,3848.48974609375,4544.0,10.642930136003997
220,1.5863906145095825,0.751412429378531,0.864406779661017,354,984.5436607599258,0.0,3848.48974609375,4544.0,10.69074722500227
221,2.1972222328186035,0.584717607973422,0.7973421926910299,301,1238.7642251253128,0.0,3848.48974609375,4544.0,10.733914170996286
222,2.5856986045837402,0.5576923076923077,0.7527472527472527,364,1030.3657806515694,0.0,3848.48974609375,4544.0,10.782949650005321
223,2.1538264751434326,0.6391184573002755,0.8209366391184573,363,976.5342297852039,0.0,3848.48974609375,4544.0,10.831559928992647
224,1.9887045621871948,0.6140350877192983,0.8099415204678363,342,1060.4099278450012,0.0,3848.48974609375,4544.0,10.87808508699527
225,1.4032434225082397,0.6756756756756757,0.9243243243243243,370,903.3762608766556,0.0,3848.48974609375,4544.0,10.927133149001747
226,1.9687196016311646,0.6038781163434903,0.7950138504155124,361,968.9127092659473,0.0,3848.48974609375,4544.0,10.97546975199657
227,1.690519094467163,0.6747720364741642,0.878419452887538,329,964.430906265974,0.0,3848.48974609375,4544.0,11.020962284994312
228,2.5070436000823975,0.5930232558139535,0.7587209302325582,344,1106.659670561552,0.0,3848.48974609375,4544.0,11.06883852199826
229,2.7300527095794678,0.546916890080429,0.7319034852546917,373,1058.8035653829575,0.0,3848.48974609375,4544.0,11.118656413003919
230,1.922094702720642,0.6842105263157895,0.8289473684210527,380,918.8615892827511,0.0,3848.48974609375,4544.0,11.168856219999725
231,2.1058731079101562,0.5946666666666667,0.8213333333333334,375,962.7600370049477,0.0,3848.48974609375,4544.0,11.218738790994394
232,2.7127864360809326,0.5721925133689839,0.7700534759358288,374,1022.1810802817345,0.0,3848.48974609375,4544.0,11.268909698992502
233,2.002774238586426,0.6613756613756614,0.8306878306878307,378,999.8210987746716,0.0,3848.48974609375,4544.0,11.3190704669978
234,2.216247081756592,0.6267409470752089,0.7966573816155988,359,930.452045738697,0.0,3848.48974609375,4544.0,11.367769466000027
235,1.328599452972412,0.7404129793510325,0.8938053097345132,339,847.4530730545521,0.0,3848.48974609375,4544.0,11.413880320993485
236,1.8324946165084839,0.6430594900849859,0.8498583569405099,353,1042.0520774126053,0.0,3848.48974609375,4544.0,11.461401820997708
237,2.319401264190674,0.5852941176470589,0.7794117647058824,340,1052.097795367241,0.0,3848.48974609375,4544.0,11.508490334003
238,1.7198525667190552,0.6908602150537635,0.8494623655913979,372,842.3090794980526,0.0,3848.48974609375,4544.0,11.558239185993443
239,1.5531909465789795,0.6873315363881402,0.8867924528301887,371,859.5914746522903,0.0,3848.48974609375,4544.0,11.607698613996035
240,1.861057162284851,0.66,0.8228571428571428,350,878.7835829555988,0.0,3848.48974609375,4544.0,11.655390091997106
241,1.4698994159698486,0.7168141592920354,0.8790560471976401,339,920.76994150877,0.0,3848.48974609375,4544.0,11.701515387991094
242,1.4538789987564087,0.7293447293447294,0.886039886039886,351,883.1321544349194,0.0,3848.48974609375,4544.0,11.748979358992074
243,2.079702138900757,0.6361111111111111,0.8,360,1065.5090902745724,0.0,3848.48974609375,4544.0,11.7976736099954
244,1.9301236867904663,0.6522988505747126,0.853448275862069,348,965.1275726556778,0.0,3848.48974609375,4544.0,11.844513991003623
245,1.6121829748153687,0.679144385026738,0.8770053475935828,374,853.7945013642311,0.0,3848.48974609375,4544.0,11.894213042993215
246,1.1758232116699219,0.75,0.9213483146067416,356,906.3869551122189,0.0,3848.48974609375,4544.0,11.941880800004583
247,1.9638068675994873,0.6619718309859155,0.8535211267605634,355,991.8802454173565,0.0,3848.48974609375,4544.0,11.989754164998885
248,1.9805012941360474,0.6597633136094675,0.8402366863905325,338,962.096222370863,0.0,3848.48974609375,4544.0,12.036637634999352
249,1.9258867502212524,0.6236263736263736,0.8461538461538461,364,954.0945899486542,0.0,3848.48974609375,4544.0,12.085670914995717
250,1.0126134157180786,0.7793296089385475,0.946927374301676,358,831.0993379056454,0.0,3848.48974609375,4544.0,12.133626057999209
251,1.703140139579773,0.675,0.8694444444444445,360,889.6839916706085,0.0,3848.48974609375,4544.0,12.181679216999328
252,1.3465025424957275,0.7406340057636888,0.8962536023054755,347,864.5628868043423,0.0,3848.48974609375,4544.0,12.22862818899739
253,1.6370043754577637,0.7460732984293194,0.856020942408377,382,862.9750196039677,0.0,3848.48974609375,4544.0,12.278525097004604
254,1.63170325756073,0.6694677871148459,0.8627450980392157,357,899.2302753031254,0.0,3848.48974609375,4544.0,12.326651210998534
255,1.3333109617233276,0.6916167664670658,0.9101796407185628,334,908.7017540931702,0.0,3848.48974609375,4544.0,12.372621097005322
256,2.1636741161346436,0.6190476190476191,0.8179271708683473,357,1021.5683949291706,0.0,3848.48974609375,4544.0,12.420727342003374
257,1.3062005043029785,0.7859327217125383,0.8960244648318043,327,819.8589046597481,0.0,3848.48974609375,4544.0,12.465747017995454
258,1.8915126323699951,0.696969696969697,0.8319559228650137,363,924.8701139092445,0.0,3848.48974609375,4544.0,12.514674019999802
259,1.7411177158355713,0.6885245901639344,0.8579234972677595,366,860.7162119448185,0.0,3848.48974609375,4544.0,12.563555562999682
260,1.226832389831543,0.7740112994350282,0.9011299435028248,354,831.9601310789585,0.0,3848.48974609375,4544.0,12.610941363003803
261,1.8594890832901,0.6239782016348774,0.8310626702997275,367,1017.431253194809,0.0,3848.48974609375,4544.0,12.660198639001464
262,2.1179959774017334,0.6353276353276354,0.8148148148148148,351,998.7341553866863,0.0,3848.48974609375,4544.0,12.70800804499595
263,1.542643666267395,0.7099447513812155,0.8839779005524862,362,902.8324520289898,0.0,3848.48974609375,4544.0,12.756090737995692
264,2.700683116912842,0.5107033639143731,0.746177370030581,327,1234.0216183662415,0.0,3848.48974609375,4544.0,12.801842614993802
265,2.228937864303589,0.5896656534954408,0.7811550151975684,329,1010.4729967415333,0.0,3848.48974609375,4544.0,12.847590648001642
266,1.7268822193145752,0.6961325966850829,0.8453038674033149,362,889.0897950530052,0.0,3848.48974609375,4544.0,12.896145031991182
267,1.4803194999694824,0.7055702917771883,0.883289124668435,377,858.1951021552086,0.0,3848.48974609375,4544.0,12.945971748995362
268,1.1701692342758179,0.752112676056338,0.9183098591549296,355,920.7221499979496,0.0,3848.48974609375,4544.0,12.994016302996897
269,2.1059951782226562,0.6403269754768393,0.8201634877384196,367,952.7247777879238,0.0,3848.48974609375,4544.0,13.043492076991242
270,2.0399622917175293,0.6361185983827493,0.816711590296496,371,909.9429833889008,0.0,3848.48974609375,4544.0,13.093541112000821
271,1.7688456773757935,0.6283185840707964,0.8643067846607669,339,1036.2122077047825,0.0,3848.48974609375,4544.0,13.13990852900315
272,2.254737138748169,0.5941644562334217,0.7824933687002652,377,1010.7405234575272,0.0,3848.48974609375,4544.0,13.19045300099242
273,1.731580138206482,0.6991869918699187,0.8509485094850948,369,906.2795971930027,0.0,3848.48974609375,4544.0,13.239815064996947
274,1.0308600664138794,0.7790055248618785,0.9281767955801105,362,839.351878285408,0.0,3848.48974609375,4544.0,13.287708611998823
275,1.2364025115966797,0.746268656716418,0.9104477611940298,335,884.9225527942181,0.0,3848.48974609375,4544.0,13.333619748998899
276,2.8677406311035156,0.5714285714285714,0.7391304347826086,322,1179.1143683195114,0.0,3848.48974609375,4544.0,13.3790150769928
277,1.2788281440734863,0.7536656891495601,0.9032258064516129,341,861.6177675426006,0.0,3848.48974609375,4544.0,13.425428513000952
278,1.5101399421691895,0.7024539877300614,0.8803680981595092,326,956.0810282230377,0.0,3848.48974609375,4544.0,13.471109265999985
279,1.9486366510391235,0.5977653631284916,0.8212290502793296,358,1000.4089257717133,0.0,3848.48974609375,4544.0,13.519615714991232
280,2.4506402015686035,0.5951742627345844,0.7801608579088471,373,1032.68939691782,0.0,3848.48974609375,4544.0,13.569564695993904
281,2.342024564743042,0.5988200589970502,0.7935103244837758,339,1116.5848472118378,0.0,3848.48974609375,4544.0,13.616457872005412
282,2.328986644744873,0.6213333333333333,0.8106666666666666,375,975.0321609377861,0.0,3848.48974609375,4544.0,13.666617501992732
283,1.2023123502731323,0.7473118279569892,0.9166666666666666,372,959.785858809948,0.0,3848.48974609375,4544.0,13.715863948003971
284,2.262404680252075,0.5818713450292398,0.7923976608187134,342,1030.087725520134,0.0,3848.48974609375,4544.0,13.762954730002093
285,1.7785086631774902,0.6717791411042945,0.8496932515337423,326,920.4702016115189,0.0,3848.48974609375,4544.0,13.807848989003105
286,1.8318804502487183,0.6638655462184874,0.84593837535014,357,983.3947390913963,0.0,3848.48974609375,4544.0,13.856005219000508
287,1.2789874076843262,0.7388888888888889,0.9111111111111111,360,893.0380443930626,0.0,3848.48974609375,4544.0,13.903875782998512
288,2.1034276485443115,0.5828571428571429,0.8,350,1031.8817725479603,0.0,3848.48974609375,4544.0,13.952011788001982
289,2.212493419647217,0.5761194029850746,0.7940298507462686,335,1048.9682610929012,0.0,3848.48974609375,4544.0,13.998501487003523
290,2.4619219303131104,0.5796703296703297,0.760989010989011,364,1031.9523385763168,0.0,3848.48974609375,4544.0,14.047906385996612
291,1.6231980323791504,0.706199460916442,0.889487870619946,371,860.7097839415073,0.0,3848.48974609375,4544.0,14.097157569005503
292,2.0677108764648438,0.6309523809523809,0.8482142857142857,336,1035.6263916492462,0.0,3848.48974609375,4544.0,14.143585112004075
293,1.4670403003692627,0.6960227272727273,0.8892045454545454,352,909.2526739239693,0.0,3848.48974609375,4544.0,14.191022714003338
294,1.7492810487747192,0.6701570680628273,0.8507853403141361,382,896.3001943230629,0.0,3848.48974609375,4544.0,14.241230493003968
295,1.9461606740951538,0.6207865168539326,0.8202247191011236,356,960.6028659641743,0.0,3848.48974609375,4544.0,14.28978149300383
296,1.8724223375320435,0.6613756613756614,0.8518518518518519,378,857.5594204068184,0.0,3848.48974609375,4544.0,14.339617735997308
297,2.5493829250335693,0.532967032967033,0.7582417582417582,364,1047.073573410511,0.0,3848.48974609375,4544.0,14.388953913992736
298,2.5362050533294678,0.5357142857142857,0.7470238095238095,336,1080.3981707394123,0.0,3848.48974609375,4544.0,14.436208015002194
299,2.5463316440582275,0.5655737704918032,0.7622950819672131,366,1001.0054917633533,0.0,3848.48974609375,4544.0,14.485546344003524
300,2.4899516105651855,0.5591397849462365,0.793010752688172,372,933.458288103342,0.0,3848.48974609375,4544.0,14.535640004003653
301,1.7613401412963867,0.6871657754010695,0.8582887700534759,374,947.0352263152599,0.0,3848.48974609375,4544.0,14.585406782003702
302,2.5027248859405518,0.5376044568245125,0.7771587743732591,359,997.7326406538486,0.0,3848.48974609375,4544.0,14.63437024099403
303,2.094881057739258,0.6271676300578035,0.8063583815028902,346,955.1661542952061,0.0,3848.48974609375,4544.0,14.681531776994234
304,1.9343699216842651,0.6253369272237197,0.8328840970350404,371,1038.700890660286,0.0,3848.48974609375,4544.0,14.730604169002618
305,2.047786235809326,0.6495726495726496,0.8205128205128205,351,998.5351327061653,0.0,3848.48974609375,4544.0,14.778165612995508
306,2.0476272106170654,0.5849056603773585,0.8463611859838275,371,974.6518592834473,0.0,3848.48974609375,4544.0,14.828018166997936
307,1.7947160005569458,0.6506024096385542,0.8493975903614458,332,888.0676544606686,0.0,3848.48974609375,4544.0,14.873778042005142
308,1.8024990558624268,0.6609195402298851,0.8333333333333334,348,931.7915424406528,0.0,3848.48974609375,4544.0,14.921792239998467
309,1.5135220289230347,0.7142857142857143,0.8736263736263736,364,855.0641902089119,0.0,3848.48974609375,4544.0,14.97063020800124
310,2.293116807937622,0.6131805157593123,0.8051575931232091,349,976.9248805642128,0.0,3848.48974609375,4544.0,15.018272585002705
311,1.767729640007019,0.6876640419947506,0.8451443569553806,381,910.5423390567303,0.0,3848.48974609375,4544.0,15.068461760994978
312,1.2743916511535645,0.736,0.8933333333333333,375,767.9121316671371,0.0,3848.48974609375,4544.0,15.117726365002454
313,1.4043365716934204,0.6956521739130435,0.8994565217391305,368,861.5265097618103,0.0,3848.48974609375,4544.0,15.166424934999668
314,1.8896756172180176,0.6738544474393531,0.8382749326145552,371,864.296053737402,0.0,3848.48974609375,4544.0,15.216010814998299
315,2.2585978507995605,0.6012084592145015,0.7794561933534743,331,1079.2822919785976,0.0,3848.48974609375,4544.0,15.262023913994199
316,1.5762280225753784,0.7138643067846607,0.8643067846607669,339,797.9912752211094,0.0,3848.48974609375,4544.0,15.308533499992336
317,1.2074050903320312,0.7760736196319018,0.9141104294478528,326,799.1651640832424,0.0,3848.48974609375,4544.0,15.353673517005518
318,2.5839927196502686,0.5873015873015873,0.783068783068783,378,985.7703513801098,0.0,3848.48974609375,4544.0,15.404251355997985
319,1.552378535270691,0.6597014925373135,0.8805970149253731,335,1008.4850882589817,0.0,3848.48974609375,4544.0,15.450656460001483
320,1.788840651512146,0.6723646723646723,0.8603988603988604,351,925.6395159363747,0.0,3848.48974609375,4544.0,15.498193559993524
321,1.4502170085906982,0.6837349397590361,0.8975903614457831,332,958.701972424984,0.0,3848.48974609375,4544.0,15.54437196800427
322,0.8777979016304016,0.8083989501312336,0.94750656167979,381,709.3423842191696,0.0,3848.48974609375,4544.0,15.59390335099306
323,2.8222692012786865,0.4839572192513369,0.7433155080213903,374,1085.6603490412235,0.0,3848.48974609375,4544.0,15.644230556994444
324,1.2718613147735596,0.712,0.8986666666666666,375,893.9479560554028,0.0,3848.48974609375,4544.0,15.694105007001781
325,1.9463181495666504,0.6246498599439776,0.8207282913165266,357,990.9165495634079,0.0,3848.48974609375,4544.0,15.742610752000473
326,2.4704411029815674,0.5459317585301837,0.7480314960629921,381,995.0305582880974,0.0,3848.48974609375,4544.0,15.793522997002583
327,2.630592107772827,0.5309973045822103,0.7547169811320755,371,1072.6394265592098,0.0,3848.48974609375,4544.0,15.843772644002456
328,1.4966264963150024,0.710455764075067,0.8981233243967829,373,886.5440992712975,0.0,3848.48974609375,4544.0,15.893389103002846
329,1.3872063159942627,0.7135135135135136,0.9054054054054054,370,875.7057296037674,0.0,3848.48974609375,4544.0,15.942299713991815
330,1.9053479433059692,0.6363636363636364,0.8506493506493507,308,1031.5977848172188,0.0,3848.48974609375,4544.0,15.985615964003955
331,1.721024513244629,0.6881720430107527,0.8413978494623656,372,886.089161336422,0.0,3848.48974609375,4544.0,16.03540396700555
332,0.6435955166816711,0.8254437869822485,0.985207100591716,338,846.4559941291809,0.0,3848.48974609375,4544.0,16.081382224001572
333,1.513858437538147,0.677710843373494,0.8674698795180723,332,942.9627451598644,0.0,3848.48974609375,4544.0,16.127251251993584
334,1.619543433189392,0.6477272727272727,0.8636363636363636,352,902.900762885809,0.0,3848.48974609375,4544.0,16.175750166003127
335,0.8396134376525879,0.8356940509915014,0.9603399433427762,353,634.001067429781,0.0,3848.48974609375,4544.0,16.22292213399487
336,1.4838788509368896,0.7306666666666667,0.888,375,793.9551978111267,0.0,3848.48974609375,4544.0,16.272391949998564
337,1.9448180198669434,0.6398809523809523,0.8273809523809523,336,967.4411236643791,0.0,3848.48974609375,4544.0,16.318733324995264
338,2.053725004196167,0.6498516320474778,0.8219584569732937,337,1003.5542427301407,0.0,3848.48974609375,4544.0,16.36553438199917
339,1.4889795780181885,0.6675977653631285,0.8575418994413407,358,874.0207194685936,0.0,3848.48974609375,4544.0,16.41374110900506
340,2.3655261993408203,0.6028169014084507,0.7971830985915493,355,1004.9640962779522,0.0,3848.48974609375,4544.0,16.46178129100008
341,2.038339138031006,0.6628895184135978,0.8130311614730878,353,902.75853779912,0.0,3848.48974609375,4544.0,16.509934467001585
342,2.604036808013916,0.5297450424929179,0.7507082152974505,353,1083.162544220686,0.0,3848.48974609375,4544.0,16.558437639003387
343,2.190068006515503,0.5905292479108635,0.8022284122562674,359,976.404966533184,0.0,3848.48974609375,4544.0,16.60715149999305
344,2.5110905170440674,0.5630498533724341,0.750733137829912,341,1071.454806625843,0.0,3848.48974609375,4544.0,16.654008982994128
345,1.5535458326339722,0.7109826589595376,0.8728323699421965,346,951.3481891751289,0.0,3848.48974609375,4544.0,16.701068951995694
346,0.8149208426475525,0.8161559888579387,0.9665738161559888,359,890.2094106376171,0.0,3848.48974609375,4544.0,16.74885370300035
347,2.382892608642578,0.4959349593495935,0.7886178861788617,369,1098.3210317194462,0.0,3848.48974609375,4544.0,16.798295699991286
348,2.694331407546997,0.56951871657754,0.7593582887700535,374,995.313853353262,0.0,3848.48974609375,4544.0,16.848730376004823
349,1.4628210067749023,0.7154255319148937,0.8856382978723404,376,743.770626693964,0.0,3848.48974609375,4544.0,16.898607719995198
350,2.7981128692626953,0.4891891891891892,0.7297297297297297,370,1091.9889698326588,0.0,3848.48974609375,4544.0,16.94883219699841
351,1.8986257314682007,0.601123595505618,0.8174157303370787,356,1009.2313727736473,0.0,3848.48974609375,4544.0,16.997219925993704
352,1.5977672338485718,0.6742209631728046,0.8725212464589235,353,892.2868694365025,0.0,3848.48974609375,4544.0,17.044998283003224
353,1.7245945930480957,0.6694915254237288,0.8531073446327684,354,916.5353280305862,0.0,3848.48974609375,4544.0,17.09308251499897
354,1.7557605504989624,0.6793650793650794,0.8571428571428571,315,1022.750334084034,0.0,3848.48974609375,4544.0,17.137298173998715
355,1.1810472011566162,0.7320872274143302,0.9190031152647975,321,787.9861907064915,0.0,3848.48974609375,4544.0,17.181897567003034
356,2.129923105239868,0.6344086021505376,0.8010752688172043,372,947.1093443930149,0.0,3848.48974609375,4544.0,17.231725830992218
357,2.107865571975708,0.6089385474860335,0.8184357541899442,358,970.1915530860424,0.0,3848.48974609375,4544.0,17.280285475004348
358,1.1528949737548828,0.7245989304812834,0.9197860962566845,374,772.632356852293,0.0,3848.48974609375,4544.0,17.330062715991517
359,2.2666869163513184,0.5857519788918206,0.7730870712401056,379,909.8091477155685,0.0,3848.48974609375,4544.0,17.380577567993896
360,1.2994976043701172,0.7546666666666667,0.912,375,800.9528332054615,0.0,3848.48974609375,4544.0,17.430195958004333
361,2.238973617553711,0.6091644204851752,0.7735849056603774,371,1017.7018277645111,0.0,3848.48974609375,4544.0,17.480039421003312
362,1.2793898582458496,0.7663043478260869,0.904891304347826,368,712.8011444807053,0.0,3848.48974609375,4544.0,17.52892199299822
363,1.4654988050460815,0.6845070422535211,0.8929577464788733,355,933.8752066791058,0.0,3848.48974609375,4544.0,17.57689213300182
364,3.049921751022339,0.5067385444743935,0.7331536388140162,371,1109.3387787044048,0.0,3848.48974609375,4544.0,17.626558926000143
365,1.3551146984100342,0.7534626038781164,0.889196675900277,361,829.9468140304089,0.0,3848.48974609375,4544.0,17.674880032995134
366,1.753627061843872,0.6657681940700808,0.8463611859838275,371,882.6091850399971,0.0,3848.48974609375,4544.0,17.724646646995097
367,1.0961071252822876,0.782258064516129,0.9166666666666666,372,722.6608016490936,0.0,3848.48974609375,4544.0,17.77377181900374
368,1.8673640489578247,0.6594594594594595,0.8243243243243243,370,962.0482622981071,0.0,3848.48974609375,4544.0,17.82350418799615
369,2.3471837043762207,0.5774647887323944,0.7915492957746478,355,1008.3406958580017,0.0,3848.48974609375,4544.0,17.87193452900101
370,1.6707476377487183,0.65625,0.8579545454545454,352,926.7100093066692,0.0,3848.48974609375,4544.0,17.91956168199249
371,2.480144500732422,0.556497175141243,0.7627118644067796,354,1098.5381387770176,0.0,3848.48974609375,4544.0,17.967871601998922
372,0.9384292364120483,0.7787356321839081,0.9568965517241379,348,870.9610795080662,0.0,3848.48974609375,4544.0,18.01478839799529
373,1.2672662734985352,0.7282913165266106,0.9187675070028011,357,813.7410779893398,0.0,3848.48974609375,4544.0,18.0626807709923
374,2.9349052906036377,0.5145118733509235,0.7308707124010554,379,1046.021360218525,0.0,3848.48974609375,4544.0,18.113797411991982
375,1.6906251907348633,0.6531165311653117,0.8509485094850948,369,875.735974252224,0.0,3848.48974609375,4544.0,18.163027524002246
376,0.6871506571769714,0.839142091152815,0.9651474530831099,373,652.2574681341648,0.0,3848.48974609375,4544.0,18.211906208991422
377,1.528430461883545,0.6751412429378532,0.8785310734463276,354,883.5602468550205,0.0,3848.48974609375,4544.0,18.26020609799889
378,1.898227334022522,0.5948275862068966,0.8247126436781609,348,1004.6973189711571,0.0,3848.48974609375,4544.0,18.308165128997643
379,1.6314976215362549,0.6885245901639344,0.8661202185792349,366,805.7110112011433,0.0,3848.48974609375,4544.0,18.35710354099865
380,2.3783164024353027,0.5795148247978437,0.7924528301886793,371,977.8347131609917,0.0,3848.48974609375,4544.0,18.40679204199114
381,2.4403369426727295,0.6022099447513812,0.7541436464088398,362,986.5147521495819,0.0,3848.48974609375,4544.0,18.455812034997507
382,2.4890549182891846,0.5211267605633803,0.7718309859154929,355,1068.5389451682568,0.0,3848.48974609375,4544.0,18.50439269100025
383,1.971125602722168,0.5799457994579946,0.8455284552845529,369,956.188110858202,0.0,3848.48974609375,4544.0,18.55424529699667
384,2.6348044872283936,0.5304878048780488,0.7530487804878049,328,1182.341430068016,0.0,3848.48974609375,4544.0,18.601267033998738
385,2.2240638732910156,0.5828877005347594,0.7914438502673797,374,965.0529382228851,0.0,3848.48974609375,4544.0,18.651352392000263
386,1.1322516202926636,0.7364130434782609,0.9293478260869565,368,816.2399026751518,0.0,3848.48974609375,4544.0,18.700062040996272
387,1.6078563928604126,0.7232375979112271,0.8798955613577023,383,838.038103222847,0.0,3848.48974609375,4544.0,18.750495054002386
388,1.2136425971984863,0.7272727272727273,0.9176136363636364,352,872.9111153781414,0.0,3848.48974609375,4544.0,18.798242340999423
389,2.0633316040039062,0.6149425287356322,0.8304597701149425,348,934.5728454589844,0.0,3848.48974609375,4544.0,18.846008808002807
390,2.3800575733184814,0.5743440233236151,0.7871720116618076,343,1042.2432245910168,0.0,3848.48974609375,4544.0,18.893329764992814
391,1.2583342790603638,0.7565982404692082,0.8856304985337243,341,768.5476487278938,0.0,3848.48974609375,4544.0,18.939477109001018
392,0.9536867141723633,0.7945945945945946,0.9378378378378378,370,689.6824167668819,0.0,3848.48974609375,4544.0,18.988256829004968
393,1.7738360166549683,0.6657608695652174,0.8478260869565217,368,848.0432236492634,0.0,3848.48974609375,4544.0,19.037413383994135
394,2.0423030853271484,0.6621983914209115,0.8364611260053619,373,946.8542391359806,0.0,3848.48974609375,4544.0,19.087135360998218
395,1.6241540908813477,0.6281690140845071,0.8901408450704226,355,889.1320566833019,0.0,3848.48974609375,4544.0,19.135140397003852
396,1.161224365234375,0.7606382978723404,0.9414893617021277,376,753.4863205552101,0.0,3848.48974609375,4544.0,19.184453403999214
397,1.801024079322815,0.6472222222222223,0.8694444444444445,360,899.1751751601696,0.0,3848.48974609375,4544.0,19.23266142400098
398,1.5607566833496094,0.6502732240437158,0.8743169398907104,366,867.27673214674,0.0,3848.48974609375,4544.0,19.281951315002516
399,1.5769357681274414,0.6515151515151515,0.8545454545454545,330,913.776523321867,0.0,3848.48974609375,4544.0,19.32790627000213
400,2.205307722091675,0.6225352112676056,0.7943661971830986,355,959.7470783293247,0.0,3848.48974609375,4544.0,19.375932259994443
401,1.8018112182617188,0.6827195467422096,0.8243626062322946,353,849.4073052406311,0.0,3848.48974609375,4544.0,19.423586364995572
402,2.2916011810302734,0.6197183098591549,0.7746478873239436,355,987.226306438446,0.0,3848.48974609375,4544.0,19.472133449991816
403,1.9946156740188599,0.6151685393258427,0.8174157303370787,356,947.7060651183128,0.0,3848.48974609375,4544.0,19.520418960004463
404,1.1213457584381104,0.7480106100795756,0.9230769230769231,377,751.2152991592884,0.0,3848.48974609375,4544.0,19.57002640599967
405,1.2465566396713257,0.752,0.8986666666666666,375,788.2076990902424,0.0,3848.48974609375,4544.0,19.61953547000303
406,1.5797829627990723,0.6483516483516484,0.8708791208791209,364,884.249720543623,0.0,3848.48974609375,4544.0,19.668150487996172
407,1.2828495502471924,0.7286135693215339,0.9262536873156342,339,795.5522788763046,0.0,3848.48974609375,4544.0,19.71456622099504
408,2.205242395401001,0.5924764890282131,0.786833855799373,319,1098.7580075860023,0.0,3848.48974609375,4544.0,19.759688235004432
409,2.27795147895813,0.5842105263157895,0.7736842105263158,380,896.2619389891624,0.0,3848.48974609375,4544.0,19.810288560998742
410,1.9476872682571411,0.6027027027027027,0.8162162162162162,370,950.9114098548889,0.0,3848.48974609375,4544.0,19.85988897300558
411,2.022977590560913,0.5882352941176471,0.8067226890756303,357,995.3083250820637,0.0,3848.48974609375,4544.0,19.908101855995483
412,1.6730762720108032,0.6554621848739496,0.84593837535014,357,903.3924244344234,0.0,3848.48974609375,4544.0,19.956235399993602
413,1.6146403551101685,0.6779141104294478,0.8619631901840491,326,897.0212063491344,0.0,3848.48974609375,4544.0,20.001130303993705
414,1.3697688579559326,0.7064516129032258,0.9,310,948.490863263607,0.0,3848.48974609375,4544.0,20.045116612003767
415,1.8923754692077637,0.6434540389972145,0.8245125348189415,359,901.1492993831635,0.0,3848.48974609375,4544.0,20.093305909991614
416,0.6807863116264343,0.8133333333333334,0.9786666666666667,375,782.3241987228394,0.0,3848.48974609375,4544.0,20.14208271499956
417,1.8426518440246582,0.6595174262734584,0.8310991957104558,373,872.266289293766,0.0,3848.48974609375,4544.0,20.192126549998648
418,1.6916139125823975,0.6447368421052632,0.8710526315789474,380,849.99916857481,0.0,3848.48974609375,4544.0,20.243039084001794
419,1.6997559070587158,0.6881720430107527,0.8682795698924731,372,761.7607510685921,0.0,3848.48974609375,4544.0,20.292471303997445
420,1.8871866464614868,0.6685552407932012,0.8356940509915014,353,840.2614145278931,0.0,3848.48974609375,4544.0,20.34036389600078
421,1.7489129304885864,0.6452513966480447,0.8519553072625698,358,915.6590780317783,0.0,3848.48974609375,4544.0,20.388724179996643
422,1.5657926797866821,0.7194444444444444,0.8611111111111112,360,794.3893467783928,0.0,3848.48974609375,4544.0,20.43705933500314
423,0.9698447585105896,0.7666666666666667,0.9472222222222222,360,720.6104415357113,0.0,3848.48974609375,4544.0,20.48481658300443
424,1.3966728448867798,0.7301587301587301,0.8888888888888888,378,738.4423758089542,0.0,3848.48974609375,4544.0,20.534529534998
425,1.703391194343567,0.6916167664670658,0.8592814371257484,334,808.4354196190834,0.0,3848.48974609375,4544.0,20.580400634993566
426,1.6157724857330322,0.6736526946107785,0.8652694610778443,334,870.4002259075642,0.0,3848.48974609375,4544.0,20.626368787998217
427,1.9478063583374023,0.6033057851239669,0.8236914600550964,363,902.5117475092411,0.0,3848.48974609375,4544.0,20.6752402120037
428,2.4858815670013428,0.5135869565217391,0.75,368,983.2422493696213,0.0,3848.48974609375,4544.0,20.725170802004868
429,1.8796393871307373,0.676056338028169,0.8450704225352113,355,834.7094414234161,0.0,3848.48974609375,4544.0,20.773299983004108
430,1.4565407037734985,0.7170868347338936,0.8823529411764706,357,784.1266021728516,0.0,3848.48974609375,4544.0,20.822019126004307
431,1.6358064413070679,0.6857142857142857,0.8653061224489796,245,951.622567564249,0.0,3848.48974609375,4544.0,20.85853533599584
432,1.121652603149414,0.748587570621469,0.9350282485875706,354,819.3443618118763,0.0,3848.48974609375,4544.0,20.906278132999432
433,1.3105074167251587,0.7,0.9085714285714286,350,879.8394744992256,0.0,3848.48974609375,4544.0,20.953642583001056
434,1.2965352535247803,0.706199460916442,0.8921832884097035,371,808.1701102256775,0.0,3848.48974609375,4544.0,21.002599839994218
435,0.9645835161209106,0.7934131736526946,0.9431137724550899,334,704.5371454954147,0.0,3848.48974609375,4544.0,21.048566992001724
